	id	host_id	neighbourhood_group	neighbourhood	latitude	longitude	price	minimum_nights	number_of_reviews	calculated_host_listings_count	availability_365	cancellation_policy	guests_included	bedrooms	risk_rating
327	5369727	16170189	0	33	1.29224	103.84259	147	1	0	2	0	0	1	1	0
328	5376182	25116861	0	29	1.30376	103.85471	124	5	197	10	180	1	2	1	2
329	5376240	25116861	0	29	1.3054299999999999	103.85647	119	5	224	10	0	1	2	1	2
330	5377148	25116861	0	29	1.30541	103.85508	93	5	188	10	170	1	2	1	2
331	5377342	25116861	0	29	1.30386	103.85459	108	5	283	10	180	1	2	1	2
332	5386637	27924240	4	14	1.34366	103.71259	54	90	22	1	89	2	1	1	1
333	5405213	28019065	0	15	1.32723	103.86533	210	1	0	1	0	0	1	1	0
334	5406502	28022338	1	1	1.31097	103.93814	78	2	0	1	363	1	1	1	0
335	5428995	17295605	3	32	1.34489	103.8724	59	2	3	1	0	2	1	1	0
336	5436010	26876731	2	41	1.41482	103.83225999999999	60	7	0	3	364	2	1	1	0
337	5446857	13468566	0	4	1.2761	103.84071	228	6	3	6	363	2	3	0	0
338	5447608	5698621	0	15	1.3161399999999999	103.85169	70	90	23	3	173	2	2	1	1
339	5448209	13468566	0	4	1.27493	103.84029	200	6	7	6	364	2	2	0	0
340	5464246	26899710	0	11	1.3291	103.88257	108	2	11	2	365	1	1	1	0
341	5481530	28427315	4	8	1.37935	103.75949	229	2	137	1	344	2	4	3	2
342	5492177	4705949	1	36	1.3427	103.95793	55	3	21	12	49	2	1	1	0
343	5493930	28489587	0	21	1.3195	103.84791	99	1	266	3	365	2	1	1	2
344	5494971	28489587	0	21	1.3177299999999998	103.84633000000001	89	1	209	3	365	2	1	1	2
345	5504230	21149720	0	15	1.3095299999999999	103.85958000000001	196	1	9	16	364	2	2	1	0
347	5540894	15983434	4	14	1.35162	103.70342	250	1	54	1	365	0	2	1	2
348	5551665	25185912	0	6	1.31164	103.79555	60	28	17	16	364	2	1	1	0
349	5573458	28809566	2	30	1.44201	103.82403000000001	112	7	3	12	364	2	1	1	0
351	5584157	28954164	2	40	1.44299	103.79424	38	30	111	4	355	2	1	1	1
352	5597753	29023271	3	32	1.3541100000000001	103.86946	55	1	0	1	0	0	1	1	0
353	5598946	29029063	3	32	1.35047	103.86374	80	1	0	1	0	0	1	1	0
354	5609608	28954164	2	40	1.4419600000000001	103.7939	38	30	65	4	364	2	1	1	1
355	5610714	8492007	0	21	1.32574	103.85181	148	10	6	117	1	2	2	1	0
356	5623917	7948331	0	18	1.3059	103.90281	78	1	20	2	364	1	1	1	0
358	5667427	26876731	2	41	1.41594	103.83391	80	30	0	3	363	2	1	1	1
359	5676325	29431504	0	6	1.31263	103.79793000000001	61	1	10	1	0	0	1	1	0
360	5704432	28106320	0	38	1.3356	103.86591999999999	300	1	0	1	365	0	1	1	0
361	5714743	23722617	0	28	1.2952299999999999	103.84039	89	90	8	32	88	2	1	1	1
363	5786355	29985148	0	15	1.32028	103.86225	45	7	6	1	352	0	1	1	0
364	5787221	30026696	0	10	1.28209	103.85191	238	2	16	1	0	0	1	1	0
365	5798211	30080617	1	36	1.3458700000000001	103.96046	85	30	151	7	365	1	1	1	1
366	5816693	23759790	0	15	1.3141100000000001	103.84805	55	2	0	1	0	1	1	1	0
367	5819462	20712244	3	31	1.3877700000000002	103.89649	122	2	0	1	89	0	1	1	0
368	5827713	30080617	1	36	1.34495	103.96043	70	90	285	7	0	2	1	1	1
369	5827998	30080617	1	36	1.34463	103.96106999999999	60	30	296	7	180	2	1	1	1
370	5854894	7095710	0	15	1.31621	103.85614	48	5	16	10	347	2	1	1	0
371	5855352	22287862	0	21	1.32266	103.85221	75	1	0	1	0	0	1	1	0
372	5864798	30454002	3	26	1.39798	103.91082	119	1	0	1	0	0	1	1	0
373	5875532	30511911	3	12	1.3627799999999999	103.87799	50	1	0	1	0	0	1	1	0
374	5882204	30542551	1	1	1.3212	103.91483000000001	184	1	0	1	0	2	2	1	0
375	5887567	30575582	0	2	1.35071	103.85088	120	1	0	1	0	0	1	1	0
376	5889741	5365111	0	29	1.3008600000000001	103.85439000000001	190	90	209	1	161	2	2	1	1
377	5897641	30630603	0	23	1.2843	103.84738	125	21	133	1	0	2	1	1	2
378	5897823	15331836	0	27	1.30544	103.78461999999999	70	14	0	1	0	0	1	1	0
379	5900689	30569367	1	24	1.36788	103.97171	101	1	0	1	0	0	1	1	0
380	5902912	18465663	3	31	1.3991	103.89017	50	2	86	1	357	2	1	1	2
381	5908083	7095710	0	15	1.3164200000000001	103.85776	89	2	63	10	80	2	2	1	2
382	5919270	30080617	1	36	1.34471	103.96249	79	90	246	7	365	2	1	1	1
383	5939811	8097223	0	37	1.29376	103.82802	280	3	8	1	0	2	1	2	0
384	5975052	12318610	2	41	1.41621	103.84424	66	1	13	2	115	0	1	1	0
386	6013152	31213748	0	27	1.28227	103.78501	45	25	0	1	0	0	1	1	0
387	6020248	25185912	0	6	1.3113700000000001	103.79544	75	28	8	16	365	2	1	1	0
388	6023517	7095710	0	15	1.31534	103.85821999999999	88	2	101	10	89	2	2	0	2
389	6026527	24496358	1	1	1.3201	103.91476	130	2	3	30	363	2	2	1	0
390	6026528	24496358	1	1	1.31934	103.91574	91	3	6	30	243	2	1	1	0
391	6034462	23722617	0	28	1.29467	103.83839	95	90	62	32	89	2	1	0	1
392	6041066	31351053	1	1	1.3316	103.94739	250	1	0	1	0	0	1	1	0
393	6055601	23772720	0	37	1.29504	103.82970999999999	59	21	7	4	0	2	1	1	0
394	6068744	31498431	4	5	1.3663399999999999	103.76963	110	2	33	1	0	1	1	1	0
395	6079533	31557595	1	24	1.35894	103.96605	50	90	0	2	357	0	1	1	1
396	6128096	23722617	0	11	1.3139399999999999	103.8866	75	90	65	32	89	2	1	1	1
397	6141976	14521708	0	11	1.31585	103.88554	101	90	27	25	180	2	1	1	1
398	6142390	14521708	0	11	1.3156	103.88776	92	90	31	25	180	2	1	1	1
399	6147142	30080617	1	36	1.3446799999999999	103.96101999999999	54	2	264	7	44	1	1	1	2
400	6147375	31212677	3	26	1.39866	103.90555	47	180	0	2	365	2	2	1	1
401	6170451	24496358	1	1	1.32112	103.91641	120	3	5	30	355	2	2	1	0
402	6178568	14521708	0	23	1.2856299999999998	103.845	95	90	26	25	0	2	1	0	1
403	6179573	14521708	0	23	1.28362	103.84509	120	90	28	25	179	2	1	1	1
404	6183734	23722617	0	11	1.31352	103.88728	75	90	82	32	74	2	1	1	1
405	6190850	6954638	0	27	1.29261	103.7685	20	5	3	9	301	0	1	1	0
406	6203213	32171129	3	0	1.37741	103.84776	63	1	2	2	0	2	2	1	0
407	6221711	31718578	0	4	1.27495	103.83570999999999	80	2	179	1	342	0	1	1	2
408	6242964	23772720	1	1	1.31265	103.9366	165	4	17	4	10	2	2	1	0
409	6250660	14143492	0	28	1.29568	103.84042	80	1	0	1	0	0	1	1	0
410	6253881	27289700	0	2	1.3561299999999998	103.84983000000001	105	1	0	2	362	0	1	1	0
411	6261313	25185912	0	6	1.3123799999999999	103.79542	78	28	10	16	365	2	1	1	0
412	6269622	6954638	0	27	1.2927	103.7685	25	5	2	9	0	0	1	1	0
413	6271100	23722617	0	23	1.28368	103.84563	85	90	31	32	89	2	1	1	1
414	6287204	32683666	2	40	1.42803	103.78584000000001	180	93	11	1	268	2	4	1	1
415	6299510	14521708	0	23	1.28359	103.84564	120	90	22	25	89	2	1	0	1
416	6300577	26899710	0	11	1.32958	103.88464	96	3	24	2	365	1	1	1	0
417	6305559	32798595	0	10	1.28026	103.85296	89	60	1	45	364	1	1	1	1
418	6308806	32818221	4	3	1.35586	103.75322	35	7	2	1	90	0	1	1	0
419	6310906	19484680	0	38	1.33683	103.87099	200	2	0	1	0	2	1	2	0
420	6317686	8948251	0	23	1.2841	103.84253000000001	54	90	1	106	0	2	1	1	1
421	6337983	24856495	1	1	1.32234	103.9086	80	2	27	1	363	0	2	1	0
422	6340570	24744905	0	2	1.3461	103.84931999999999	150	1	0	1	0	0	1	1	0
423	6340605	33019244	0	21	1.32526	103.84718000000001	101	365	0	1	365	0	1	1	1
424	6342987	33033981	0	37	1.2958399999999999	103.82675	170	2	2	1	0	0	1	2	0
425	6349839	3751978	0	33	1.28985	103.84782	110	2	6	1	0	1	1	1	0
426	6352827	33096269	0	11	1.31322	103.87976	50	2	122	11	90	1	2	1	2
427	6352835	20380931	0	29	1.30291	103.84871	70	1	4	1	0	2	1	1	0
428	6419148	8271875	2	41	1.42841	103.83065	55	2	22	1	0	1	1	1	0
429	6426115	33189209	0	11	1.31644	103.88701999999999	169	3	67	12	147	2	5	3	2
430	6427139	33541399	4	14	1.34007	103.6962	79	1	0	1	0	0	1	1	0
431	6453321	11463785	3	0	1.37022	103.8289	38	29	1	4	364	2	1	1	0
432	6469942	33799940	0	6	1.31174	103.79713000000001	50	1	1	1	0	0	1	1	0
433	6481052	7210103	0	28	1.29655	103.84108	208	6	29	4	365	1	2	1	0
434	6485145	20883050	0	11	1.31097	103.8826	89	1	146	39	352	2	3	1	2
435	6495539	32662695	0	11	1.31271	103.88891	80	1	0	1	0	0	1	1	0
436	6518372	20870482	0	23	1.2810700000000002	103.84132	305	3	126	10	71	2	3	2	2
437	6518470	667204	0	27	1.2949700000000002	103.80752	75	3	0	1	0	1	1	1	0
438	6522074	34108933	0	4	1.28304	103.82579	50	5	34	3	0	2	1	1	0
439	6528111	244567	0	4	1.28315	103.83406	238	10	3	1	127	1	2	1	0
440	6528691	34146820	0	37	1.30908	103.81955	150	3	0	1	363	0	1	1	0
441	6529707	33003286	4	9	1.29361	103.76746	79	4	37	2	340	2	1	1	2
442	6531497	6975532	0	6	1.33081	103.80396	361	7	0	1	0	2	1	3	0
443	6547248	5556667	0	6	1.34507	103.76804	77	90	2	1	365	2	1	1	1
444	6553302	24496358	1	1	1.32089	103.91503	89	3	4	30	326	2	1	1	0
445	6591835	11885993	0	28	1.2928899999999999	103.84007	66	2	2	1	0	0	1	1	0
446	6603464	28809566	2	30	1.43972	103.8226	53	7	9	12	364	2	1	1	0
447	6605136	14521708	0	11	1.3145200000000001	103.88589	92	90	28	25	170	2	1	1	1
448	6607671	21149720	0	15	1.31015	103.85967	196	1	1	16	364	2	2	1	0
449	6620261	34649530	0	21	1.3240100000000001	103.853	71	90	3	3	130	2	1	1	1
450	6628037	8492007	0	21	1.32831	103.84834000000001	128	5	13	117	0	2	2	1	0
451	6630341	34707865	3	32	1.34471	103.86898000000001	80	1	97	3	363	1	2	1	2
452	6638508	11324694	0	15	1.3130000000000002	103.85922	77	90	14	2	172	1	1	1	1
453	6663672	31721965	0	10	1.27914	103.85002	91	90	0	1	365	0	1	1	1
454	6663906	33266212	0	27	1.30531	103.78374000000001	88	28	18	1	365	2	1	1	0
455	6668889	23892865	0	20	1.31152	103.84026999999999	130	5	2	1	0	2	1	0	0
456	6669434	34906406	4	8	1.37734	103.75464000000001	18	1	1	1	0	0	1	1	0
457	6686851	14521708	0	11	1.31375	103.88663000000001	85	14	28	25	3	2	1	1	0
458	6693516	33944993	1	1	1.31683	103.91109	110	90	11	2	168	2	1	1	1
459	6697057	35056493	0	33	1.29209	103.84109000000001	137	8	27	1	0	1	1	1	0
460	6698970	35065351	2	30	1.44154	103.82393	55	7	1	5	364	2	1	1	0
461	6713936	20755031	1	1	1.33331	103.94124000000001	68	2	3	1	0	2	2	1	0
462	6716844	8773916	0	29	1.30205	103.85804	120	1	2	7	1	2	4	1	0
463	6717992	10483053	0	20	1.31569	103.8367	100	2	0	1	0	1	1	1	0
464	6718219	34707865	3	32	1.34399	103.87076	67	1	57	3	191	1	1	1	2
465	6718514	34707865	3	32	1.34604	103.87111	70	1	75	3	363	1	1	1	2
466	6768997	15067769	0	19	1.29836	103.84279000000001	80	5	0	2	0	0	1	1	0
468	6791925	228867	4	3	1.34741	103.75135	41	3	7	5	77	2	1	1	0
469	6803701	28809566	2	30	1.44151	103.82377	53	7	2	12	364	2	1	1	0
470	6816530	11592391	0	6	1.31821	103.77942	75	5	0	1	0	0	1	1	0
471	6823606	3142273	0	15	1.31806	103.85172	95	2	4	1	0	0	1	2	0
472	6824319	35746057	4	8	1.38056	103.75988000000001	239	2	9	3	341	2	4	3	0
474	6842173	35636334	4	13	1.34171	103.73485	120	1	1	1	0	2	1	1	0
475	6845452	4962175	0	11	1.31406	103.88626	60	1	2	1	0	1	1	1	0
476	6855548	17140538	0	4	1.2751700000000001	103.83639000000001	159	13	0	1	0	0	1	1	0
477	6856988	9436844	0	11	1.30767	103.88146	79	2	0	1	0	0	1	1	0
478	6888824	20883050	0	11	1.3111700000000002	103.88298	95	1	97	39	356	2	3	1	2
479	6890874	343908	0	23	1.28376	103.83965	94	4	3	1	49	0	2	1	0
480	6891247	8948251	0	15	1.3084	103.86265	50	20	1	106	0	2	1	1	0
481	6891630	2413412	0	15	1.30854	103.86291	36	18	4	138	356	2	1	1	0
482	6901703	16170189	0	11	1.31226	103.88311999999999	140	1	0	2	0	0	1	1	0
483	6918746	36262365	0	4	1.28718	103.8262	85	1	0	1	0	0	1	1	0
484	6939552	26768586	1	36	1.34764	103.94037	200	1	0	1	365	0	1	1	0
485	6941608	11648081	0	29	1.30233	103.84643	101	2	30	2	0	2	2	1	0
486	6946972	28809566	2	30	1.44145	103.82342	63	7	5	12	364	2	1	1	0
487	6947366	5359280	0	37	1.2943200000000001	103.82611999999999	151	5	18	1	365	2	1	1	0
488	6959323	35045917	0	6	1.31887	103.77462	50	3	1	1	0	0	1	1	0
489	6959415	36177912	0	28	1.2918100000000001	103.83948000000001	139	90	12	5	192	2	1	1	1
490	6962492	34623849	0	11	1.3133299999999999	103.90434	139	90	19	2	0	2	4	3	1
491	6983613	14521708	0	11	1.3149600000000001	103.88691	95	90	45	25	0	2	1	1	1
492	6993627	14521708	0	11	1.3144	103.88671	85	90	87	25	180	2	1	1	1
493	6999333	36696183	0	23	1.28898	103.83944	28	1	0	1	0	0	1	1	0
494	7010578	522068	1	1	1.30898	103.91219	88	1	71	1	0	0	2	1	2
495	7031773	2413412	0	15	1.3111700000000002	103.86214	38	28	1	138	356	2	1	1	0
496	7040433	9957610	1	1	1.3154	103.93290999999999	150	90	0	2	364	2	1	1	1
497	7054222	11648081	0	29	1.30105	103.84786	101	2	262	2	341	2	2	1	2
498	7085521	31464513	0	21	1.32618	103.85394000000001	235	14	12	95	46	2	4	1	0
499	7105265	8948251	0	11	1.3149	103.88133	45	18	0	106	353	2	1	1	0
500	7107229	27341420	0	6	1.3150899999999999	103.80398000000001	200	2	15	1	0	1	1	2	0
501	7117201	37284901	0	15	1.32647	103.86453	200	90	0	1	358	0	1	0	1
502	7118321	37291194	0	27	1.2861799999999999	103.79122	50	4	1	1	0	1	1	1	0
503	7118763	32946900	0	4	1.27173	103.82231999999999	43	10	0	1	0	0	1	1	0
504	7123932	24308449	0	29	1.30331	103.84848000000001	75	5	3	1	0	1	1	1	0
505	7143817	26234826	1	1	1.32087	103.91189	136	2	133	2	0	2	2	1	2
506	7156419	21763604	0	10	1.27373	103.84671	159	3	15	1	0	1	1	1	0
507	7162659	37512810	0	27	1.30623	103.78258000000001	180	2	9	2	0	0	1	2	0
508	7164777	37526922	0	6	1.3118	103.79916999999999	491	2	3	1	0	2	1	3	0
509	7165778	16640940	0	4	1.27242	103.80923	75	2	46	1	172	0	2	1	2
510	7169214	37512810	0	27	1.30798	103.78604	180	3	25	2	0	2	1	2	0
511	7181966	6593563	0	15	1.3179100000000001	103.85083	130	4	14	1	0	2	1	1	0
512	7182042	4432314	0	11	1.31575	103.88391999999999	59	2	42	2	0	1	1	1	2
513	7182463	37629739	0	11	1.3155299999999999	103.8909	78	1	5	3	0	0	2	1	0
514	7206112	37651301	0	4	1.28283	103.83109	99	2	1	3	0	2	1	1	0
515	7227025	37651301	0	4	1.2787600000000001	103.82701	75	1	6	3	0	0	1	1	0
516	7227077	37651301	0	4	1.28084	103.82894	50	1	1	3	0	0	1	1	0
517	7227489	1119168	0	37	1.29407	103.8284	200	1	0	1	364	0	1	1	0
518	7229906	8492007	0	29	1.30649	103.84785	138	3	4	117	365	2	2	1	0
519	7235859	20213602	1	1	1.31441	103.9127	91	3	4	1	363	2	1	1	0
520	7246427	28715996	3	26	1.4106100000000001	103.90128	136	1	2	1	0	1	1	1	0
521	7250803	37964493	4	14	1.33317	103.72421999999999	66	90	24	2	320	1	2	1	1
522	7255642	23134103	4	14	1.34207	103.71739000000001	70	2	2	1	0	0	1	1	0
523	7256010	33870797	3	32	1.3528	103.86583	110	2	3	1	0	1	1	1	0
524	7256865	37992732	1	1	1.32206	103.91158	45	3	14	2	55	2	1	1	0
525	7265781	38043100	3	0	1.38496	103.84138	99	5	5	1	294	1	1	2	0
526	7266808	10791386	0	37	1.29374	103.82439000000001	66	1	0	1	0	0	1	1	0
527	7268453	35746057	0	10	1.27383	103.84634	189	15	1	3	180	2	2	0	0
528	7285134	38149261	4	14	1.34691	103.7213	68	6	27	1	0	0	1	1	0
529	7287975	37629739	0	11	1.3130600000000001	103.89173000000001	70	1	1	3	0	0	2	1	0
530	7295353	23929369	2	40	1.44013	103.79117	190	2	0	1	0	2	1	1	0
531	7296138	31583707	0	11	1.3128600000000001	103.88659	50	90	24	2	0	1	2	1	1
532	7311328	38303962	0	21	1.3195700000000001	103.8465	219	30	147	2	265	2	4	3	1
533	7312255	16884152	0	21	1.32281	103.85133	130	180	5	1	364	2	2	0	1
534	7321238	12083856	4	14	1.3426	103.71500999999999	54	1	28	2	358	0	1	1	0
535	7330207	18360674	1	1	1.31746	103.91265	75	10	10	1	269	0	1	1	0
536	7332608	38410376	1	24	1.37835	103.95465	189	1	0	1	0	2	4	1	0
537	7336489	30964139	1	1	1.32101	103.9255	151	3	4	1	0	2	4	3	0
538	7350502	14521708	0	11	1.31481	103.88701	80	90	69	25	180	2	1	1	1
539	7372314	38627498	0	15	1.30934	103.86336999999999	70	5	0	1	0	0	1	1	0
540	7375074	31176691	0	11	1.30661	103.88659	190	3	0	1	0	2	1	2	0
541	7379192	8948251	0	23	1.28425	103.84295999999999	38	18	2	106	356	2	1	1	0
542	7393754	38738999	4	14	1.35022	103.69789	68	1	0	2	365	0	1	1	0
543	7399093	10248444	0	28	1.29484	103.83859	128	1	72	58	1	2	2	1	2
544	7441844	27072426	3	31	1.38404	103.89558000000001	40	30	5	2	267	0	1	1	1
545	7470884	29717004	3	32	1.35419	103.87758000000001	80	2	1	1	0	0	1	1	0
546	7486446	16617462	0	27	1.30155	103.79117	200	2	109	1	0	2	2	0	2
547	7488085	39217103	4	9	1.30631	103.76292	60	1	0	1	0	0	1	1	0
548	7508511	39335164	4	3	1.3549	103.75239	80	3	1	1	0	1	1	1	0
549	7525985	39438022	0	11	1.31498	103.88587	45	1	0	1	0	0	1	1	0
550	7537099	11921295	0	15	1.3109899999999999	103.85651999999999	150	1	0	1	0	0	1	0	0
551	7538532	6039862	0	28	1.29795	103.83012	75	21	15	1	365	2	1	1	0
552	7570596	26823765	0	20	1.3055	103.84008	130	90	83	6	169	2	2	0	1
553	7576008	39718280	0	11	1.31245	103.87858	49	1	3	1	0	1	1	1	0
554	7605283	34333799	0	4	1.27718	103.82167	73	3	322	1	257	2	2	1	2
555	7610379	39328492	1	1	1.32796	103.92311	80	1	0	1	363	0	1	1	0
556	7622220	5845605	1	1	1.33734	103.92298000000001	145	3	25	1	172	2	1	1	0
557	7628360	7614592	0	4	1.26714	103.81071	450	2	123	8	332	1	6	3	2
558	7641522	8773916	0	29	1.30298	103.85774	89	1	3	7	141	2	3	1	0
559	7642856	16796674	2	40	1.43605	103.79861	50	1	0	1	0	0	1	1	0
560	7653937	2413412	0	15	1.30702	103.86211999999999	40	18	1	138	358	2	1	1	0
561	7660589	229339	0	4	1.28355	103.83179	181	30	6	2	365	2	1	2	1
562	7662314	23722617	0	11	1.31551	103.88613000000001	80	90	25	32	89	2	1	0	1
563	7666349	40248541	2	41	1.41016	103.84466	188	1	5	6	87	1	1	1	0
564	7667016	8948251	0	15	1.30726	103.86185	40	18	3	106	358	2	1	1	0
565	7681974	40345484	0	37	1.29325	103.82334	85	2	11	3	113	1	1	1	0
566	7684283	27072426	3	31	1.38424	103.89553000000001	80	4	25	2	0	0	1	1	0
567	7698929	6205803	3	12	1.37821	103.90257	140	1	0	1	0	0	1	2	0
568	7733844	4412979	0	6	1.3174299999999999	103.77955	85	3	64	16	283	2	2	1	2
569	7735143	40646476	0	37	1.31236	103.82571999999999	219	3	2	1	0	0	1	1	0
570	7735999	15963434	0	10	1.2786600000000001	103.8549	345	1	0	1	0	0	1	1	0
571	7750789	40159124	0	21	1.32381	103.85526	145	1	0	1	0	0	1	1	0
572	7765392	11324694	0	15	1.31209	103.85757	59	90	10	2	174	2	1	1	1
573	7766300	31212677	3	26	1.40029	103.90401	45	180	1	2	365	1	1	1	1
574	7769781	40868086	0	4	1.27439	103.84083000000001	285	1	29	1	364	2	1	1	0
575	7791384	40912626	0	15	1.32741	103.86411	52	2	22	2	0	2	1	1	0
576	7808030	4412979	0	6	1.31731	103.78795	79	3	41	16	357	2	2	1	2
577	7811392	28809566	2	30	1.4401	103.82477	53	7	1	12	364	2	1	1	0
578	7814843	40912923	0	18	1.31182	103.90644	55	1	202	4	0	1	1	1	2
579	7827659	40912923	1	1	1.31403	103.90645	66	1	262	4	0	0	1	1	2
580	7829853	20883050	0	11	1.31186	103.88136	70	1	13	39	356	2	2	1	0
581	7830009	20883050	0	11	1.31138	103.88157	70	1	34	39	356	2	2	1	0
582	7830012	20883050	0	11	1.3115299999999999	103.88266999999999	70	1	22	39	356	2	2	1	0
583	7830183	31323790	0	2	1.35941	103.82834	27	1	0	1	0	2	1	1	0
584	7843168	40912923	0	11	1.3142200000000002	103.90481	41	1	285	4	0	0	1	1	2
585	7846524	37992732	1	1	1.32416	103.91297	46	3	8	2	272	2	1	1	0
586	7862285	16552085	1	1	1.31298	103.93932	271	1	0	1	0	0	1	4	0
587	7868833	14521708	0	11	1.3155	103.88591	89	90	49	25	89	2	1	1	1
588	7875935	12171324	0	15	1.3139299999999998	103.87216	60	180	10	1	358	1	1	1	1
589	7888339	2413412	0	15	1.3083799999999999	103.86142	41	18	3	138	357	2	1	1	0
590	7891758	23722617	0	28	1.29614	103.83967	95	90	33	32	89	2	1	1	1
591	7894542	329166	0	20	1.30521	103.84253000000001	196	3	10	1	0	1	3	1	0
592	7898449	23722617	0	11	1.31359	103.88794	140	90	58	32	82	2	1	2	1
593	7901622	5091635	0	18	1.30847	103.90394	82	1	0	1	0	0	1	2	0
594	7902847	8492007	0	21	1.32445	103.85396999999999	228	30	6	117	19	2	4	1	1
595	7905972	12422759	0	18	1.3067799999999998	103.90351	85	90	5	1	365	0	1	1	1
596	7912670	14521708	0	11	1.31421	103.88753	95	90	25	25	180	2	1	1	1
597	7927886	37964493	4	13	1.3331600000000001	103.72676	55	90	29	2	365	1	2	1	1
598	7943726	6162803	0	4	1.28344	103.83308000000001	80	1	0	1	0	1	1	1	0
599	7946472	8948251	0	15	1.3074299999999999	103.86305	45	18	2	106	358	2	1	1	0
600	7956917	31698573	4	14	1.34352	103.71526999999999	40	200	0	1	0	0	1	1	1
601	7957893	31464513	0	21	1.32419	103.851	231	14	6	95	172	2	4	1	0
602	7959059	36670682	3	32	1.3636	103.8704	50	90	223	1	364	1	2	1	1
603	7991469	42182224	4	8	1.38008	103.76074	218	2	45	3	0	2	4	3	2
604	7994039	8948251	0	15	1.3085200000000001	103.86173000000001	41	18	2	106	357	2	1	1	0
605	7996456	34262041	4	13	1.3419299999999998	103.73584	50	1	1	1	362	1	1	1	0
606	8001300	42238239	0	29	1.3026200000000001	103.84836	120	1	0	1	0	0	1	1	0
607	8004063	2413412	0	15	1.3075	103.86268000000001	38	18	8	138	1	2	1	1	0
608	8007663	2413412	0	15	1.30787	103.86331	39	18	3	138	357	2	1	1	0
609	8017511	22595027	1	1	1.31952	103.91476	200	2	34	1	365	2	3	3	0
610	8036127	4412979	0	6	1.31587	103.78891	130	3	42	16	352	2	2	1	2
611	8038199	23336011	0	10	1.2962799999999999	103.85365	170	7	138	40	364	2	1	1	2
612	8041344	28444489	0	11	1.3158299999999998	103.88886	50	3	1	1	0	0	1	1	0
613	8055914	14780123	0	6	1.32118	103.80424000000001	89	3	68	1	151	2	1	1	2
614	8061522	35266808	0	37	1.31579	103.83026	260	90	20	1	330	0	1	3	1
615	8097455	37278526	0	6	1.31504	103.80376	249	2	6	1	0	1	4	3	0
616	8099229	42768475	1	36	1.3575700000000002	103.93795	53	1	0	1	0	0	1	1	0
617	8111502	24496358	1	1	1.31724	103.91256	130	3	8	30	0	2	2	1	0
618	8111607	24496358	1	1	1.3174299999999999	103.91382	130	3	0	30	282	2	2	1	0
619	8113569	24496358	1	1	1.3185	103.91248	89	3	3	30	355	2	1	1	0
620	8113712	24496358	1	1	1.3172	103.9139	101	3	2	30	358	2	2	1	0
621	8113821	24496358	1	1	1.31857	103.91291	101	3	4	30	273	2	2	1	0
622	8113893	24496358	1	1	1.31722	103.9128	101	3	5	30	365	2	2	1	0
623	8113936	24496358	1	1	1.3168	103.91281	101	3	5	30	354	2	2	1	0
624	8114003	24496358	1	1	1.31744	103.91363	101	3	10	30	357	2	2	1	0
625	8133427	2673781	0	21	1.3234299999999999	103.85342	300	1	1	1	0	1	6	2	0
626	8133710	5369632	0	28	1.2966600000000001	103.83975	130	30	35	2	345	1	2	1	1
627	8134407	21629431	0	4	1.28227	103.8258	79	6	0	1	0	2	1	1	0
628	8143933	19310531	0	27	1.30207	103.79821	59	183	2	1	0	1	1	1	1
629	8156821	8740203	0	21	1.3404	103.82685	89	90	31	2	0	1	1	1	1
630	8157630	43056052	0	11	1.31249	103.88328	140	30	8	13	0	1	1	0	1
631	8158680	43056052	0	11	1.31447	103.88143000000001	159	30	2	13	0	1	1	1	1
632	8158710	43056052	0	11	1.31253	103.88268000000001	180	30	3	13	0	1	1	2	1
633	8160733	2413412	0	11	1.3158100000000001	103.88243	36	18	3	138	356	2	1	1	0
634	8173978	43056052	0	10	1.27509	103.84483	190	30	9	13	0	1	1	0	1
635	8174016	43597625	0	29	1.30174	103.85389	84	1	1	1	0	0	1	1	0
636	8174481	43056052	0	10	1.27341	103.84485	210	30	5	13	0	1	1	1	1
637	8174505	43056052	0	10	1.27534	103.84711	260	30	19	13	0	1	1	2	1
638	8176323	4060932	0	11	1.3073700000000001	103.8885	175	6	1	1	0	0	1	2	0
639	8176609	32798595	0	10	1.28031	103.85144	85	60	1	45	364	1	1	1	1
640	8180339	32798595	0	10	1.2804200000000001	103.85198000000001	120	60	0	45	365	1	1	1	1
641	8180346	30080617	1	36	1.3443200000000002	103.96211	50	30	203	7	180	1	1	1	1
642	8195397	43228625	0	29	1.30513	103.84969	28	1	131	14	346	0	1	1	2
643	8195910	43228625	0	29	1.305	103.84968	80	1	36	14	336	0	1	1	0
644	8196180	43228625	0	29	1.30339	103.84884	34	1	25	14	346	0	1	1	0
645	8196359	43228625	0	29	1.30475	103.84962	33	1	3	14	1	0	1	1	0
646	8200542	41672668	0	11	1.31443	103.89439	224	2	190	1	299	2	4	3	2
647	8212166	32798595	0	10	1.28016	103.8536	124	90	1	45	364	1	1	1	1
648	8212422	43228625	0	29	1.3057299999999998	103.84885	130	1	31	14	345	0	1	1	0
649	8213940	43315770	0	4	1.2666	103.81597	101	1	0	1	0	0	1	1	0
650	8220552	43347446	0	23	1.28435	103.84352	199	1	0	1	0	0	1	0	0
651	8234618	32798595	0	10	1.2818100000000001	103.85291	151	60	0	45	172	1	1	1	1
